,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id,Point_o,origin_x,origin_y,Point_d,destination_x,destination_y
464,26585460,46374080,2020-10-29 15:21:54,,0 days 01:04:24.000000000,2020-10-29 16:26:18,,3864,464,POINT (4.8784032 52.3762329),4.8784032,52.3762329,POINT (4.9055024 52.3690289),4.9055024,52.3690289
786,46405106,46177266,2020-10-29 15:21:55,,0 days 03:00:18.000000000,2020-10-29 18:22:13,,10818,786,POINT (4.8038097 52.3754829),4.8038097,52.3754829,POINT (4.8854848 52.3244763),4.8854848,52.3244763
490,46357693,175661628,2020-10-29 15:21:57,,0 days 00:52:13.000000000,2020-10-29 16:14:10,,3133,490,POINT (4.8903976 52.3653315),4.8903976,52.3653315,POINT (4.8659103 52.3745551),4.8659103,52.3745551
255,46417972,46309886,2020-10-29 15:22:09,,0 days 01:51:03.000000000,2020-10-29 17:13:12,,6663,255,POINT (4.9339887 52.3781951),4.9339887,52.3781951,POINT (4.8811988 52.3542845),4.8811988,52.3542845
886,46312111,46436030,2020-10-29 15:22:09,,0 days 02:01:30.000000000,2020-10-29 17:23:39,,7290,886,POINT (4.932925 52.3547966),4.932925,52.3547966,POINT (4.8708912 52.3820623),4.8708912,52.3820623
830,46314510,46410411,2020-10-29 15:22:17,,0 days 00:55:55.000000000,2020-10-29 16:18:12,,3355,830,POINT (4.8755132 52.3553567),4.8755132,52.3553567,POINT (4.884252 52.3766869),4.884252,52.3766869
790,46463887,2309515987,2020-10-29 15:22:20,,0 days 00:37:04.000000000,2020-10-29 15:59:24,,2224,790,POINT (4.8858091 52.3883535),4.8858091,52.3883535,POINT (4.8716179 52.3728036),4.8716179,52.3728036
799,46298226,46372557,2020-10-29 15:22:21,,0 days 02:03:53.000000000,2020-10-29 17:26:14,,7433,799,POINT (4.7970747 52.3515121),4.7970747,52.3515121,POINT (4.8870151 52.3687705),4.8870151,52.3687705
985,4197794027,46396751,2020-10-29 15:22:23,,0 days 01:20:19.000000000,2020-10-29 16:42:42,,4819,985,POINT (4.891099 52.3445833),4.891099,52.3445833,POINT (4.8569831 52.3738135),4.8569831,52.3738135
862,297201243,5833160438,2020-10-29 15:22:27,,0 days 02:14:07.000000000,2020-10-29 17:36:34,,8047,862,POINT (4.8913183 52.3375667),4.8913183,52.3375667,POINT (4.8789997 52.3782947),4.8789997,52.3782947
306,46497095,46386137,2020-10-29 15:22:36,,0 days 01:26:59.000000000,2020-10-29 16:49:35,,5219,306,POINT (4.83623 52.39745),4.83623,52.39745,POINT (4.8732815 52.3715582),4.8732815,52.3715582
541,46414307,46341971,2020-10-29 15:22:38,,0 days 01:20:24.000000000,2020-10-29 16:43:02,,4824,541,POINT (4.8460467 52.3778602),4.8460467,52.3778602,POINT (4.8958923 52.3614355),4.8958923,52.3614355
669,46440023,2298641917,2020-10-29 15:22:41,,0 days 01:08:20.000000000,2020-10-29 16:31:01,,4100,669,POINT (4.8226024 52.3828879),4.8226024,52.3828879,POINT (4.8733282 52.3745317),4.8733282,52.3745317
691,1891818867,46340584,2020-10-29 15:22:43,,0 days 00:59:17.000000000,2020-10-29 16:22:00,,3557,691,POINT (4.8277416 52.360933),4.8277416,52.360933,POINT (4.8693931 52.3611533),4.8693931,52.3611533
639,46396066,46369368,2020-10-29 15:22:48,,0 days 00:32:31.000000000,2020-10-29 15:55:19,,1951,639,POINT (4.8666512 52.3736088),4.8666512,52.3736088,POINT (4.8797423 52.3680835),4.8797423,52.3680835
713,46338081,6206420405,2020-10-29 15:22:50,,0 days 00:24:59.000000000,2020-10-29 15:47:49,,1499,713,POINT (4.8936014 52.3606209),4.8936014,52.3606209,POINT (4.8785137 52.3643882),4.8785137,52.3643882
160,313226701,46373371,2020-10-29 15:22:52,,0 days 01:12:16.000000000,2020-10-29 16:35:08,,4336,160,POINT (4.8542151 52.3464001),4.8542151,52.3464001,POINT (4.8790199 52.3689972),4.8790199,52.3689972
731,46346690,46410910,2020-10-29 15:23:00,,0 days 01:44:12.000000000,2020-10-29 17:07:12,,6252,731,POINT (4.904969 52.3625554),4.904969,52.3625554,POINT (4.8520478 52.3766599),4.8520478,52.3766599
566,46368850,2308176060,2020-10-29 15:23:02,,0 days 00:12:06.000000000,2020-10-29 15:35:08,,726,566,POINT (4.8653156 52.3678985),4.8653156,52.3678985,POINT (4.8705674 52.371053),4.8705674,52.371053
450,4564114203,46381235,2020-10-29 15:23:09,,0 days 01:34:04.000000000,2020-10-29 16:57:13,,5644,450,POINT (4.8898336 52.334666),4.8898336,52.334666,POINT (4.9089712 52.3705114),4.9089712,52.3705114
634,46400037,2300133169,2020-10-29 15:23:17,,0 days 01:25:29.000000000,2020-10-29 16:48:46,,5129,634,POINT (4.80632 52.37449),4.80632,52.37449,POINT (4.8708979 52.3689241),4.8708979,52.3689241
924,46375985,2284093726,2020-10-29 15:23:28,,0 days 00:34:23.000000000,2020-10-29 15:57:51,,2063,924,POINT (4.8806748 52.3695316),4.8806748,52.3695316,POINT (4.862706 52.364816),4.862706,52.364816
501,46325417,46411769,2020-10-29 15:23:30,,0 days 00:55:28.000000000,2020-10-29 16:18:58,,3328,501,POINT (4.8430501 52.3577447),4.8430501,52.3577447,POINT (4.855683 52.3769704),4.855683,52.3769704
939,46418578,46398434,2020-10-29 15:23:30,,0 days 01:44:40.000000000,2020-10-29 17:08:10,,6280,939,POINT (4.7915579 52.3783421),4.7915579,52.3783421,POINT (4.875012 52.3741653),4.875012,52.3741653
243,46270571,46373371,2020-10-29 15:23:34,,0 days 01:40:23.000000000,2020-10-29 17:03:57,,6023,243,POINT (4.9350641 52.3450757),4.9350641,52.3450757,POINT (4.8790199 52.3689972),4.8790199,52.3689972
987,4502050365,46333666,2020-10-29 15:23:35,,0 days 00:36:58.000000000,2020-10-29 16:00:33,,2218,987,POINT (4.8393623 52.3610577),4.8393623,52.3610577,POINT (4.859806 52.3596026),4.859806,52.3596026
580,46321619,46381306,2020-10-29 15:23:37,,0 days 00:49:26.000000000,2020-10-29 16:13:03,,2966,580,POINT (4.8887811 52.356872),4.8887811,52.356872,POINT (4.9011976 52.3705111),4.9011976,52.3705111
142,46396361,1587126037,2020-10-29 15:23:38,,0 days 01:01:25.000000000,2020-10-29 16:25:03,,3685,142,POINT (4.8329024 52.3736395),4.8329024,52.3736395,POINT (4.8752563 52.3746506),4.8752563,52.3746506
230,2298212591,46362280,2020-10-29 15:23:41,,0 days 01:12:45.000000000,2020-10-29 16:36:26,,4365,230,POINT (4.8750343 52.3367114),4.8750343,52.3367114,POINT (4.8829398 52.3663571),4.8829398,52.3663571
48,6643954713,46345522,2020-10-29 15:23:42,,0 days 01:02:24.000000000,2020-10-29 16:26:06,,3744,48,POINT (4.8369787 52.3456709),4.8369787,52.3456709,POINT (4.8736596 52.3622664),4.8736596,52.3622664
945,2525623592,46375170,2020-10-29 15:23:45,,0 days 01:38:27.000000000,2020-10-29 17:02:12,,5907,945,POINT (4.9337626 52.3662575),4.9337626,52.3662575,POINT (4.8655985 52.369351),4.8655985,52.369351
953,46309886,297095256,2020-10-29 15:23:48,,0 days 00:54:23.000000000,2020-10-29 16:18:11,,3263,953,POINT (4.8811988 52.3542845),4.8811988,52.3542845,POINT (4.8545056 52.3708225),4.8545056,52.3708225
375,46386984,46363201,2020-10-29 15:23:56,,0 days 00:25:19.000000000,2020-10-29 15:49:15,,1519,375,POINT (4.8791597 52.3717515),4.8791597,52.3717515,POINT (4.8648219 52.3667811),4.8648219,52.3667811
366,6041958768,46417392,2020-10-29 15:23:59,,0 days 01:15:47.000000000,2020-10-29 16:39:46,,4547,366,POINT (4.9087234 52.3584523),4.9087234,52.3584523,POINT (4.8731798 52.3781547),4.8731798,52.3781547
223,46248207,46383464,2020-10-29 15:24:03,,0 days 01:16:09.000000000,2020-10-29 16:40:12,,4569,223,POINT (4.8995585 52.3403082),4.8995585,52.3403082,POINT (4.8796873 52.3709941),4.8796873,52.3709941
637,2020569209,2311168473,2020-10-29 15:24:04,,0 days 00:12:53.000000000,2020-10-29 15:36:57,,773,637,POINT (4.8833471 52.3740994),4.8833471,52.3740994,POINT (4.8784759 52.3688534),4.8784759,52.3688534
12,1352598281,572248589,2020-10-29 15:24:10,,0 days 02:09:29.000000000,2020-10-29 17:33:39,,7769,12,POINT (4.8600458 52.3577743),4.8600458,52.3577743,POINT (4.9074118 52.3276978),4.9074118,52.3276978
39,46420255,2020569034,2020-10-29 15:24:19,,0 days 00:48:37.000000000,2020-10-29 16:12:56,,2917,39,POINT (4.8556064 52.3787682),4.8556064,52.3787682,POINT (4.889659 52.3731541),4.889659,52.3731541
460,46286105,46360216,2020-10-29 15:24:27,,0 days 01:37:28.000000000,2020-10-29 17:01:55,,5848,460,POINT (4.9413147 52.3486671),4.9413147,52.3486671,POINT (4.8826439 52.3659821),4.8826439,52.3659821
734,2309524191,2400161648,2020-10-29 15:24:33,,0 days 00:18:01.000000000,2020-10-29 15:42:34,,1081,734,POINT (4.8679898 52.3703872),4.8679898,52.3703872,POINT (4.876794 52.3771253),4.876794,52.3771253
176,46266837,46354203,2020-10-29 15:24:34,,0 days 00:42:55.000000000,2020-10-29 16:07:29,,2575,176,POINT (4.8931497 52.3442679),4.8931497,52.3442679,POINT (4.8895908 52.3644262),4.8895908,52.3644262
162,308988003,2020569058,2020-10-29 15:24:34,,0 days 01:33:21.000000000,2020-10-29 16:57:55,,5601,162,POINT (4.8516706 52.3974404),4.8516706,52.3974404,POINT (4.8874503 52.373374),4.8874503,52.373374
833,2020569141,46417788,2020-10-29 15:24:37,,0 days 00:45:23.000000000,2020-10-29 16:10:00,,2723,833,POINT (4.8847412 52.3739514),4.8847412,52.3739514,POINT (4.855291 52.3782172),4.855291,52.3782172
463,46385131,3411610200,2020-10-29 15:24:40,,0 days 00:29:42.000000000,2020-10-29 15:54:22,,1782,463,POINT (4.8757754 52.3713591),4.8757754,52.3713591,POINT (4.8923418 52.3640528),4.8923418,52.3640528
77,4489540759,46325349,2020-10-29 15:24:43,,0 days 03:07:36.000000000,2020-10-29 18:32:19,,11256,77,POINT (4.8999768 52.3764507),4.8999768,52.3764507,POINT (4.7833944 52.3576797),4.7833944,52.3576797
64,46357694,46388896,2020-10-29 15:24:45,,0 days 00:30:44.000000000,2020-10-29 15:55:29,,1844,64,POINT (4.8929636 52.3653224),4.8929636,52.3653224,POINT (4.8788456 52.3722083),4.8788456,52.3722083
771,46297700,154528005,2020-10-29 15:24:46,,0 days 01:36:55.000000000,2020-10-29 17:01:41,,5815,771,POINT (4.9246574 52.3514282),4.9246574,52.3514282,POINT (4.8771575 52.3747573),4.8771575,52.3747573
853,6949114046,46374077,2020-10-29 15:24:50,,0 days 00:28:24.000000000,2020-10-29 15:53:14,,1704,853,POINT (4.8911146 52.3603691),4.8911146,52.3603691,POINT (4.8809621 52.3691253),4.8809621,52.3691253
155,46250416,46375173,2020-10-29 15:24:57,,0 days 01:28:39.000000000,2020-10-29 16:53:36,,5319,155,POINT (4.8495986 52.3406908),4.8495986,52.3406908,POINT (4.8828869 52.3689136),4.8828869,52.3689136
958,46275499,46350260,2020-10-29 15:24:57,,0 days 02:43:17.000000000,2020-10-29 18:08:14,,9797,958,POINT (4.9028669 52.346082),4.9028669,52.346082,POINT (4.7907688 52.3633599),4.7907688,52.3633599
644,7014642383,46376972,2020-10-29 15:24:58,,0 days 01:00:40.000000000,2020-10-29 16:25:38,,3640,644,POINT (4.9152236 52.361485),4.9152236,52.361485,POINT (4.8805935 52.369657),4.8805935,52.369657
194,46519832,46294675,2020-10-29 15:25:05,,0 days 02:24:03.000000000,2020-10-29 17:49:08,,8643,194,POINT (4.8526935 52.4045744),4.8526935,52.4045744,POINT (4.8907151 52.3506549),4.8907151,52.3506549
693,46459253,46423519,2020-10-29 15:25:09,,0 days 00:27:49.000000000,2020-10-29 15:52:58,,1669,693,POINT (4.8899758 52.3872888),4.8899758,52.3872888,POINT (4.8900584 52.3794801),4.8900584,52.3794801
441,46188359,46380090,2020-10-29 15:25:10,,0 days 01:33:39.000000000,2020-10-29 16:58:49,,5619,441,POINT (4.8850207 52.3271749),4.8850207,52.3271749,POINT (4.8722102 52.3702867),4.8722102,52.3702867
340,46396254,46433742,2020-10-29 15:25:16,,0 days 00:30:05.000000000,2020-10-29 15:55:21,,1805,340,POINT (4.8722107 52.3737207),4.8722107,52.3737207,POINT (4.8574645 52.3815696),4.8574645,52.3815696
80,6201296474,46398982,2020-10-29 15:25:20,,0 days 01:21:39.000000000,2020-10-29 16:46:59,,4899,80,POINT (4.8460151 52.3468927),4.8460151,52.3468927,POINT (4.8793156 52.3742668),4.8793156,52.3742668
772,583251213,46312301,2020-10-29 15:25:21,,0 days 03:07:50.000000000,2020-10-29 18:33:11,,11270,772,POINT (4.7804179 52.3910988),4.7804179,52.3910988,POINT (4.9034664 52.3548019),4.9034664,52.3548019
372,46178708,46392273,2020-10-29 15:25:21,,0 days 01:42:01.000000000,2020-10-29 17:07:22,,6121,372,POINT (4.8826716 52.324855),4.8826716,52.324855,POINT (4.8697572 52.3728142),4.8697572,52.3728142
42,46308004,46357050,2020-10-29 15:25:23,,0 days 02:00:50.000000000,2020-10-29 17:26:13,,7250,42,POINT (4.7869265 52.3538956),4.7869265,52.3538956,POINT (4.87686 52.3651566),4.87686,52.3651566
130,46396364,46413895,2020-10-29 15:25:31,,0 days 00:33:58.000000000,2020-10-29 15:59:29,,2038,130,POINT (4.8672947 52.3737047),4.8672947,52.3737047,POINT (4.8838616 52.3773687),4.8838616,52.3773687
457,3301116661,46347456,2020-10-29 15:25:32,,0 days 00:16:44.000000000,2020-10-29 15:42:16,,1004,457,POINT (4.8800649 52.3653407),4.8800649,52.3653407,POINT (4.8876436 52.3626989),4.8876436,52.3626989
560,46337906,451707335,2020-10-29 15:25:36,,0 days 00:20:45.000000000,2020-10-29 15:46:21,,1245,560,POINT (4.8859648 52.3605375),4.8859648,52.3605375,POINT (4.8809984 52.3653847),4.8809984,52.3653847
864,46362756,46286642,2020-10-29 15:25:37,,0 days 01:00:49.000000000,2020-10-29 16:26:26,,3649,864,POINT (4.8671994 52.3664577),4.8671994,52.3664577,POINT (4.8652217 52.348823),4.8652217,52.348823
188,579539975,4924402828,2020-10-29 15:25:55,,0 days 01:09:31.000000000,2020-10-29 16:35:26,,4171,188,POINT (4.9211906 52.3458894),4.9211906,52.3458894,POINT (4.8802682 52.3628975),4.8802682,52.3628975
868,1026622778,46445756,2020-10-29 15:25:56,,0 days 01:58:09.000000000,2020-10-29 17:24:05,,7089,868,POINT (4.8574661 52.3342611),4.8574661,52.3342611,POINT (4.8248285 52.3841778),4.8248285,52.3841778
152,6932152172,46421259,2020-10-29 15:26:01,,0 days 01:16:12.000000000,2020-10-29 16:42:13,,4572,152,POINT (4.8561705 52.3526472),4.8561705,52.3526472,POINT (4.8864193 52.3789573),4.8864193,52.3789573
82,46342858,5830440708,2020-10-29 15:26:06,,0 days 00:58:11.000000000,2020-10-29 16:24:17,,3491,82,POINT (4.9040729 52.361645),4.9040729,52.361645,POINT (4.8781235 52.3688095),4.8781235,52.3688095
181,1025242701,46286795,2020-10-29 15:26:14,,0 days 02:23:59.000000000,2020-10-29 17:50:13,,8639,181,POINT (4.7815168 52.3508977),4.7815168,52.3508977,POINT (4.8914721 52.348948),4.8914721,52.348948
950,46419488,46441487,2020-10-29 15:26:17,,0 days 00:26:25.000000000,2020-10-29 15:52:42,,1585,950,POINT (4.8849294 52.3786148),4.8849294,52.3786148,POINT (4.8721773 52.3833107),4.8721773,52.3833107
524,1577377329,46306046,2020-10-29 15:26:17,,0 days 00:26:03.000000000,2020-10-29 15:52:20,,1563,524,POINT (4.8396625 52.3470306),4.8396625,52.3470306,POINT (4.8528351 52.3534036),4.8528351,52.3534036
218,46443992,46309533,2020-10-29 15:26:19,,0 days 01:40:13.000000000,2020-10-29 17:06:32,,6013,218,POINT (4.8058458 52.3837541),4.8058458,52.3837541,POINT (4.855622 52.3541907),4.855622,52.3541907
747,46380094,46375985,2020-10-29 15:26:20,,0 days 00:07:36.000000000,2020-10-29 15:33:56,,456,747,POINT (4.8865835 52.3702869),4.8865835,52.3702869,POINT (4.8806748 52.3695316),4.8806748,52.3695316
618,26203121,46449592,2020-10-29 15:26:25,,0 days 00:54:20.000000000,2020-10-29 16:20:45,,3260,618,POINT (4.8652355 52.3641616),4.8652355,52.3641616,POINT (4.881339 52.3851179),4.881339,52.3851179
968,896433130,5713213373,2020-10-29 15:26:25,,0 days 02:39:34.000000000,2020-10-29 18:05:59,,9574,968,POINT (4.8883225 52.4252622),4.8883225,52.4252622,POINT (4.8964804 52.3813299),4.8964804,52.3813299
132,46396064,1976839585,2020-10-29 15:26:26,,0 days 01:35:31.000000000,2020-10-29 17:01:57,,5731,132,POINT (4.8256096 52.3735469),4.8256096,52.3735469,POINT (4.8791458 52.3514705),4.8791458,52.3514705
614,1559937533,297096564,2020-10-29 15:26:49,,0 days 01:10:07.000000000,2020-10-29 16:36:56,,4207,614,POINT (4.8633733 52.3534148),4.8633733,52.3534148,POINT (4.8546214 52.3807721),4.8546214,52.3807721
102,46273266,1222424063,2020-10-29 15:26:53,,0 days 01:30:25.000000000,2020-10-29 16:57:18,,5425,102,POINT (4.8797559 52.345632),4.8797559,52.345632,POINT (4.8842055 52.3843286),4.8842055,52.3843286
150,3898433632,46415272,2020-10-29 15:26:54,,0 days 01:28:58.000000000,2020-10-29 16:55:52,,5338,150,POINT (4.8704186 52.3407673),4.8704186,52.3407673,POINT (4.8615853 52.3776521),4.8615853,52.3776521
635,1673397818,46270691,2020-10-29 15:26:56,,0 days 01:53:14.000000000,2020-10-29 17:20:10,,6794,635,POINT (4.9691749 52.3707962),4.9691749,52.3707962,POINT (4.9066766 52.3451324),4.9066766,52.3451324
702,46445257,46363900,2020-10-29 15:26:57,,0 days 01:06:08.000000000,2020-10-29 16:33:05,,3968,702,POINT (4.8596543 52.3841184),4.8596543,52.3841184,POINT (4.8852281 52.3668956),4.8852281,52.3668956
332,2101786682,46340766,2020-10-29 15:26:59,,0 days 01:08:11.000000000,2020-10-29 16:35:10,,4091,332,POINT (4.8380845 52.3463147),4.8380845,52.3463147,POINT (4.8732888 52.3611823),4.8732888,52.3611823
357,2309515987,46402405,2020-10-29 15:27:01,,0 days 00:06:00.000000000,2020-10-29 15:33:01,,360,357,POINT (4.8716179 52.3728036),4.8716179,52.3728036,POINT (4.8713778 52.3749918),4.8713778,52.3749918
439,46465704,46413374,2020-10-29 15:27:04,,0 days 00:31:46.000000000,2020-10-29 15:58:50,,1906,439,POINT (4.8442832 52.3886968),4.8442832,52.3886968,POINT (4.8516779 52.3772868),4.8516779,52.3772868
619,3294946428,6206420405,2020-10-29 15:27:07,,0 days 00:32:01.000000000,2020-10-29 15:59:08,,1921,619,POINT (4.8600066 52.3714409),4.8600066,52.3714409,POINT (4.8785137 52.3643882),4.8785137,52.3643882
103,46414266,46388896,2020-10-29 15:27:08,,0 days 00:46:48.000000000,2020-10-29 16:13:56,,2808,103,POINT (4.8526147 52.3774742),4.8526147,52.3774742,POINT (4.8788456 52.3722083),4.8788456,52.3722083
185,1350346414,46429971,2020-10-29 15:27:09,,0 days 02:27:57.000000000,2020-10-29 17:55:06,,8877,185,POINT (4.8125314 52.341638),4.8125314,52.341638,POINT (4.8937422 52.3807745),4.8937422,52.3807745
610,46308775,46371430,2020-10-29 15:27:10,,0 days 01:59:00.000000000,2020-10-29 17:26:10,,7140,610,POINT (4.7973332 52.3540476),4.7973332,52.3540476,POINT (4.8813268 52.368588),4.8813268,52.368588
582,46437613,46424043,2020-10-29 15:27:14,,0 days 00:36:59.000000000,2020-10-29 16:04:13,,2219,582,POINT (4.85396 52.3824),4.85396,52.3824,POINT (4.8738207 52.3795795),4.8738207,52.3795795
973,494157309,46421416,2020-10-29 15:27:16,,0 days 00:52:24.000000000,2020-10-29 16:19:40,,3144,973,POINT (4.8644441 52.3649171),4.8644441,52.3649171,POINT (4.8927548 52.3789944),4.8927548,52.3789944
546,46400784,1069320476,2020-10-29 15:27:17,,0 days 02:10:53.000000000,2020-10-29 17:38:10,,7853,546,POINT (4.80486 52.37463),4.80486,52.37463,POINT (4.8847833 52.3650413),4.8847833,52.3650413
131,1565648139,46398982,2020-10-29 15:27:25,,0 days 00:51:25.000000000,2020-10-29 16:18:50,,3085,131,POINT (4.9060558 52.3761699),4.9060558,52.3761699,POINT (4.8793156 52.3742668),4.8793156,52.3742668
557,46476362,2020569012,2020-10-29 15:27:38,,0 days 02:00:48.000000000,2020-10-29 17:28:26,,7248,557,POINT (4.9253407 52.391333),4.9253407,52.391333,POINT (4.8784239 52.3728356),4.8784239,52.3728356
86,46304867,46367002,2020-10-29 15:27:42,,0 days 00:51:55.000000000,2020-10-29 16:19:37,,3115,86,POINT (4.8600765 52.3530821),4.8600765,52.3530821,POINT (4.8676155 52.3675364),4.8676155,52.3675364
143,2774989829,46383466,2020-10-29 15:27:46,,0 days 00:26:12.000000000,2020-10-29 15:53:58,,1572,143,POINT (4.8784629 52.3784827),4.8784629,52.3784827,POINT (4.8825187 52.3709997),4.8825187,52.3709997
312,46372270,46340995,2020-10-29 15:27:47,,0 days 02:41:07.000000000,2020-10-29 18:08:54,,9667,312,POINT (4.92873 52.36872),4.92873,52.36872,POINT (4.8284866 52.361169),4.8284866,52.361169
770,46353152,46370194,2020-10-29 15:27:50,,0 days 00:21:01.000000000,2020-10-29 15:48:51,,1261,770,POINT (4.8676287 52.3641787),4.8676287,52.3641787,POINT (4.88029 52.36825),4.88029,52.36825
561,5394277177,46364348,2020-10-29 15:27:54,,0 days 01:16:49.000000000,2020-10-29 16:44:43,,4609,561,POINT (4.8774739 52.3366638),4.8774739,52.3366638,POINT (4.8506734 52.3668654),4.8506734,52.3668654
27,46218037,46393716,2020-10-29 15:27:55,,0 days 01:35:32.000000000,2020-10-29 17:03:27,,5732,27,POINT (4.8793424 52.333922),4.8793424,52.333922,POINT (4.854648 52.3731131),4.854648,52.3731131
93,46322490,46346659,2020-10-29 15:28:03,,0 days 01:22:57.000000000,2020-10-29 16:51:00,,4977,93,POINT (4.8526229 52.35719),4.8526229,52.35719,POINT (4.9071068 52.3625383),4.9071068,52.3625383
717,2333230644,46397705,2020-10-29 15:28:06,,0 days 01:33:22.000000000,2020-10-29 17:01:28,,5602,717,POINT (4.8422365 52.3451788),4.8422365,52.3451788,POINT (4.8875358 52.3740107),4.8875358,52.3740107
305,2020569036,297095255,2020-10-29 15:28:08,,0 days 00:43:09.000000000,2020-10-29 16:11:17,,2589,305,POINT (4.8891667 52.3731891),4.8891667,52.3731891,POINT (4.8536668 52.3706776),4.8536668,52.3706776
126,46297842,46401453,2020-10-29 15:28:11,,0 days 01:57:44.000000000,2020-10-29 17:25:55,,7064,126,POINT (4.94083 52.35147),4.94083,52.35147,POINT (4.8720193 52.3748465),4.8720193,52.3748465
707,46316302,46367561,2020-10-29 15:28:12,,0 days 00:34:31.000000000,2020-10-29 16:02:43,,2071,707,POINT (4.8849739 52.3556665),4.8849739,52.3556665,POINT (4.8811403 52.3676822),4.8811403,52.3676822
